geometry,class_id,class_name
"POLYGON ((-7.673505668560407 33.59281575297419, -7.673505668560407 33.59281275982131, -7.67351285508268 33.59281275982131, -7.67351285508268 33.59280976666832, -7.6735164483438165 33.59280976666832, -7.6735164483438165 33.59280677351522, -7.673520041604952 33.59280677351522, -7.673520041604952 33.592803780362026, -7.673530821388362 33.592803780362026, -7.673530821388362 33.59280078720872, -7.67354160117177 33.59280078720872, -7.67354160117177 33.592797794055315, -7.673545194432907 33.592797794055315, -7.673545194432907 33.592794800901814, -7.673548787694044 33.592794800901814, -7.673548787694044 33.59278881459448, -7.673552380955181 33.59278881459448, -7.673552380955181 33.592782828286744, -7.673548787694044 33.592782828286744, -7.673548787694044 33.592776841978576, -7.673545194432907 33.592776841978576, -7.673545194432907 33.59277384882434, -7.67354160117177 33.59277384882434, -7.67354160117177 33.592770855670004, -7.673538007910634 33.592770855670004, -7.673538007910634 33.592752896741786, -7.673534414649499 33.592752896741786, -7.673534414649499 33.59272595834245, -7.673530821388362 33.59272595834245, -7.673530821388362 33.59272296518645, -7.6735272281272255 33.59272296518645, -7.6735272281272255 33.59271697887414, -7.673523634866089 33.59271697887414, -7.673523634866089 33.592713985717815, -7.673520041604952 33.592713985717815, -7.673520041604952 33.5927109925614, -7.6735164483438165 33.5927109925614, -7.6735164483438165 33.59270799940489, -7.67351285508268 33.59270799940489, -7.67351285508268 33.592705006248266, -7.673480515732451 33.592705006248266, -7.673480515732451 33.5926990199347, -7.673476922471314 33.5926990199347, -7.673476922471314 33.59269602677776, -7.673473329210178 33.59269602677776, -7.673473329210178 33.592693033620726, -7.673462549426769 33.592693033620726, -7.673462549426769 33.59268405414898, -7.673458956165632 33.59268405414898, -7.673458956165632 33.592681060991524, -7.6734553629044955 33.592681060991524, -7.6734553629044955 33.592705006248266, -7.673451769643359 33.592705006248266, -7.673451769643359 33.5927109925614, -7.673448176382222 33.5927109925614, -7.673448176382222 33.592713985717815, -7.673451769643359 33.592713985717815, -7.673451769643359 33.59271697887414, -7.6734553629044955 33.59271697887414, -7.6734553629044955 33.59272296518645, -7.673458956165632 33.59272296518645, -7.673458956165632 33.59273194465414, -7.673462549426769 33.59273194465414, -7.673462549426769 33.592737930965406, -7.6734661426879045 33.592737930965406, -7.6734661426879045 33.592740924120896, -7.673462549426769 33.592740924120896, -7.673462549426769 33.59274691043155, -7.673458956165632 33.59274691043155, -7.673458956165632 33.59274990358672, -7.673462549426769 33.59274990358672, -7.673462549426769 33.592752896741786, -7.6734661426879045 33.592752896741786, -7.6734661426879045 33.59275588989674, -7.673473329210178 33.59275588989674, -7.673473329210178 33.59275888305161, -7.673476922471314 33.59275888305161, -7.673476922471314 33.59276187620637, -7.673473329210178 33.59276187620637, -7.673473329210178 33.59276486936101, -7.673469735949041 33.59276486936101, -7.673469735949041 33.592767862515565, -7.673462549426769 33.592767862515565, -7.673462549426769 33.592770855670004, -7.673458956165632 33.592770855670004, -7.673458956165632 33.59277384882434, -7.6734553629044955 33.59277384882434, -7.6734553629044955 33.592776841978576, -7.673458956165632 33.592776841978576, -7.673458956165632 33.59278582144066, -7.673462549426769 33.59278582144066, -7.673462549426769 33.5927918077482, -7.6734661426879045 33.5927918077482, -7.6734661426879045 33.59280677351522, -7.673462549426769 33.59280677351522, -7.673462549426769 33.59281275982131, -7.6734661426879045 33.59281275982131, -7.6734661426879045 33.59281575297419, -7.673505668560407 33.59281575297419), (-7.673487702254723 33.59280677351522, -7.673480515732451 33.59280677351522, -7.673480515732451 33.592803780362026, -7.673476922471314 33.592803780362026, -7.673476922471314 33.59280078720872, -7.673473329210178 33.59280078720872, -7.673473329210178 33.592797794055315, -7.673476922471314 33.592797794055315, -7.673476922471314 33.592794800901814, -7.673487702254723 33.592794800901814, -7.673487702254723 33.592797794055315, -7.67349129551586 33.592797794055315, -7.67349129551586 33.59280078720872, -7.673487702254723 33.59280078720872, -7.673487702254723 33.59280677351522), (-7.673484108993586 33.59275588989674, -7.673480515732451 33.59275588989674, -7.673480515732451 33.592752896741786, -7.673476922471314 33.592752896741786, -7.673476922471314 33.59274990358672, -7.673487702254723 33.59274990358672, -7.673487702254723 33.592752896741786, -7.673484108993586 33.592752896741786, -7.673484108993586 33.59275588989674), (-7.673523634866089 33.59274990358672, -7.67351285508268 33.59274990358672, -7.67351285508268 33.592737930965406, -7.6735272281272255 33.592737930965406, -7.6735272281272255 33.59274691043155, -7.673523634866089 33.59274691043155, -7.673523634866089 33.59274990358672))",6,Villa
"POLYGON ((-7.673534414649499 33.59269602677776, -7.673534414649499 33.592693033620726, -7.67354160117177 33.592693033620726, -7.67354160117177 33.59269004046358, -7.673555974216316 33.59269004046358, -7.673555974216316 33.592687047306335, -7.673559567477453 33.592687047306335, -7.673559567477453 33.592681060991524, -7.673563160738589 33.592681060991524, -7.673563160738589 33.5926750746763, -7.673559567477453 33.5926750746763, -7.673559567477453 33.59266609520269, -7.673545194432907 33.59266609520269, -7.673545194432907 33.59266310204461, -7.67354160117177 33.59266310204461, -7.67354160117177 33.592660108886435, -7.673538007910634 33.592660108886435, -7.673538007910634 33.59265711572814, -7.6735164483438165 33.59265711572814, -7.6735164483438165 33.59267208151854, -7.673520041604952 33.59267208151854, -7.673520041604952 33.592687047306335, -7.6735164483438165 33.592687047306335, -7.6735164483438165 33.592693033620726, -7.673520041604952 33.592693033620726, -7.673520041604952 33.59269602677776, -7.673534414649499 33.59269602677776))",6,Villa
"POLYGON ((-7.673721264228595 33.59264214993515, -7.673721264228595 33.592639156776244, -7.673717670967458 33.592639156776244, -7.673717670967458 33.592630177298894, -7.673714077706322 33.592630177298894, -7.673714077706322 33.59262718413957, -7.673703297922912 33.59262718413957, -7.673703297922912 33.592624190980146, -7.673699704661775 33.592624190980146, -7.673699704661775 33.59262718413957, -7.673692518139503 33.59262718413957, -7.673692518139503 33.59263317045812, -7.6736961114006395 33.59263317045812, -7.6736961114006395 33.59263616361723, -7.673699704661775 33.59263616361723, -7.673699704661775 33.592639156776244, -7.673710484445185 33.592639156776244, -7.673710484445185 33.59264214993515, -7.673721264228595 33.59264214993515))",6,Villa
"POLYGON ((-7.6743536781886155 33.59262718413957, -7.6743536781886155 33.592624190980146, -7.674350084927479 33.592624190980146, -7.674350084927479 33.59262718413957, -7.6743536781886155 33.59262718413957))",6,Villa
"POLYGON ((-7.6743644579720245 33.592624190980146, -7.6743644579720245 33.592621197820606, -7.674371644494298 33.592621197820606, -7.674371644494298 33.59261820466097, -7.674368051233161 33.59261820466097, -7.674368051233161 33.592615211501226, -7.674360864710888 33.592615211501226, -7.674360864710888 33.59261820466097, -7.674357271449751 33.59261820466097, -7.674357271449751 33.592621197820606, -7.6743536781886155 33.592621197820606, -7.6743536781886155 33.592624190980146, -7.6743644579720245 33.592624190980146))",6,Villa
"POLYGON ((-7.674587240162486 33.59261820466097, -7.674587240162486 33.592615211501226, -7.674580053640213 33.592615211501226, -7.674580053640213 33.59261820466097, -7.674587240162486 33.59261820466097))",6,Villa
"POLYGON ((-7.673189461580396 33.5929235064089, -7.673189461580396 33.59292051325975, -7.673196648102668 33.59292051325975, -7.673196648102668 33.59291452696115, -7.673200241363805 33.59291452696115, -7.673200241363805 33.59291153381169, -7.673203834624942 33.59291153381169, -7.673203834624942 33.59290854066212, -7.673207427886078 33.59290854066212, -7.673207427886078 33.592905547512466, -7.6732146144083515 33.592905547512466, -7.6732146144083515 33.592902554362695, -7.673228987452899 33.592902554362695, -7.673228987452899 33.592905547512466, -7.673232580714034 33.592905547512466, -7.673232580714034 33.59290854066212, -7.67323617397517 33.59290854066212, -7.67323617397517 33.59292051325975, -7.673264920064263 33.59292051325975, -7.673264920064263 33.59291752011051, -7.6732685133253975 33.59291752011051, -7.6732685133253975 33.59290854066212, -7.673272106586534 33.59290854066212, -7.673272106586534 33.59289357491276, -7.673275699847671 33.59289357491276, -7.673275699847671 33.592890581762575, -7.673279293108807 33.592890581762575, -7.673279293108807 33.592887588612285, -7.673286479631082 33.592887588612285, -7.673286479631082 33.592884595461896, -7.673290072892218 33.592884595461896, -7.673290072892218 33.59287262285929, -7.673282886369945 33.59287262285929, -7.673282886369945 33.59286962970837, -7.673279293108807 33.59286962970837, -7.673279293108807 33.59286364340623, -7.673275699847671 33.59286364340623, -7.673275699847671 33.592845684497334, -7.673272106586534 33.592845684497334, -7.673272106586534 33.592839698193536, -7.6732685133253975 33.592839698193536, -7.6732685133253975 33.59283670504148, -7.673264920064263 33.59283670504148, -7.673264920064263 33.59282772558469, -7.673261326803126 33.59282772558469, -7.673261326803126 33.59280677351522, -7.673257733541989 33.59280677351522, -7.673257733541989 33.592803780362026, -7.673254140280853 33.592803780362026, -7.673254140280853 33.59280078720872, -7.673250547019716 33.59280078720872, -7.673250547019716 33.592794800901814, -7.67324695375858 33.592794800901814, -7.67324695375858 33.59278881459448, -7.673243360497444 33.59278881459448, -7.673243360497444 33.59278582144066, -7.673239767236307 33.59278582144066, -7.673239767236307 33.592782828286744, -7.67323617397517 33.592782828286744, -7.67323617397517 33.59277983513272, -7.673232580714034 33.59277983513272, -7.673232580714034 33.59277384882434, -7.673228987452899 33.59277384882434, -7.673228987452899 33.592770855670004, -7.673225394191761 33.592770855670004, -7.673225394191761 33.592767862515565, -7.6732146144083515 33.592767862515565, -7.6732146144083515 33.59276187620637, -7.673211021147215 33.59276187620637, -7.673211021147215 33.59275888305161, -7.673203834624942 33.59275888305161, -7.673203834624942 33.59275588989674, -7.673196648102668 33.59275588989674, -7.673196648102668 33.592752896741786, -7.673185868319259 33.592752896741786, -7.673185868319259 33.59274990358672, -7.673189461580396 33.59274990358672, -7.673189461580396 33.59274691043155, -7.673196648102668 33.59274691043155, -7.673196648102668 33.59274391727627, -7.673200241363805 33.59274391727627, -7.673200241363805 33.592740924120896, -7.673203834624942 33.592740924120896, -7.673203834624942 33.59273493780983, -7.673200241363805 33.59273493780983, -7.673200241363805 33.59273194465414, -7.673196648102668 33.59273194465414, -7.673196648102668 33.592728951498344, -7.673189461580396 33.592728951498344, -7.673189461580396 33.59272595834245, -7.673175088535851 33.59272595834245, -7.673175088535851 33.592728951498344, -7.673167902013578 33.592728951498344, -7.673167902013578 33.59273194465414, -7.673157122230169 33.59273194465414, -7.673157122230169 33.592728951498344, -7.673149935707896 33.592728951498344, -7.673149935707896 33.59272595834245, -7.673153528969032 33.59272595834245, -7.673153528969032 33.5927109925614, -7.673157122230169 33.5927109925614, -7.673157122230169 33.592705006248266, -7.673160715491304 33.592705006248266, -7.673160715491304 33.59269602677776, -7.673164308752441 33.59269602677776, -7.673164308752441 33.592687047306335, -7.673167902013578 33.592687047306335, -7.673167902013578 33.592660108886435, -7.6731714952747145 33.592660108886435, -7.6731714952747145 33.59264813625266, -7.673167902013578 33.59264813625266, -7.673167902013578 33.59264214993515, -7.673164308752441 33.59264214993515, -7.673164308752441 33.592639156776244, -7.673160715491304 33.592639156776244, -7.673160715491304 33.59263317045812, -7.673157122230169 33.59263317045812, -7.673157122230169 33.592630177298894, -7.673153528969032 33.592630177298894, -7.673153528969032 33.592624190980146, -7.673149935707896 33.592624190980146, -7.673149935707896 33.592621197820606, -7.673146342446759 33.592621197820606, -7.673146342446759 33.59261820466097, -7.673142749185622 33.59261820466097, -7.673142749185622 33.59260623202138, -7.673139155924486 33.59260623202138, -7.673139155924486 33.59260323886123, -7.673124782879938 33.59260323886123, -7.673124782879938 33.59260623202138, -7.673121189618803 33.59260623202138, -7.673121189618803 33.59260323886123, -7.673106816574257 33.59260323886123, -7.673106816574257 33.59260623202138, -7.673096036790848 33.59260623202138, -7.673096036790848 33.592609225181434, -7.673092443529711 33.592609225181434, -7.673092443529711 33.59260623202138, -7.673049324396074 33.59260623202138, -7.673049324396074 33.592612218341394, -7.673045731134938 33.592612218341394, -7.673045731134938 33.592615211501226, -7.673038544612663 33.592615211501226, -7.673038544612663 33.59261820466097, -7.673034951351527 33.59261820466097, -7.673034951351527 33.592687047306335, -7.673038544612663 33.592687047306335, -7.673038544612663 33.59268405414898, -7.673056510918346 33.59268405414898, -7.673056510918346 33.592687047306335, -7.673063697440619 33.592687047306335, -7.673063697440619 33.59269004046358, -7.673070883962892 33.59269004046358, -7.673070883962892 33.592693033620726, -7.673074477224029 33.592693033620726, -7.673074477224029 33.59269602677776, -7.673078070485166 33.59269602677776, -7.673078070485166 33.5926990199347, -7.673081663746303 33.5926990199347, -7.673081663746303 33.592705006248266, -7.673085257007438 33.592705006248266, -7.673085257007438 33.592713985717815, -7.673088850268575 33.592713985717815, -7.673088850268575 33.59271697887414, -7.673092443529711 33.59271697887414, -7.673092443529711 33.592719972030345, -7.6730996300519845 33.592719972030345, -7.6730996300519845 33.59272296518645, -7.673103223313121 33.59272296518645, -7.673103223313121 33.59272595834245, -7.673106816574257 33.59272595834245, -7.673106816574257 33.592740924120896, -7.67311400309653 33.592740924120896, -7.67311400309653 33.592737930965406, -7.673117596357667 33.592737930965406, -7.673117596357667 33.59273493780983, -7.673128376141075 33.59273493780983, -7.673128376141075 33.592737930965406, -7.673131969402212 33.592737930965406, -7.673131969402212 33.59274391727627, -7.673135562663349 33.59274391727627, -7.673135562663349 33.59275588989674, -7.673153528969032 33.59275588989674, -7.673153528969032 33.59275888305161, -7.673157122230169 33.59275888305161, -7.673157122230169 33.59276486936101, -7.673146342446759 33.59276486936101, -7.673146342446759 33.592767862515565, -7.673135562663349 33.592767862515565, -7.673135562663349 33.592770855670004, -7.673131969402212 33.592770855670004, -7.673131969402212 33.592776841978576, -7.673128376141075 33.592776841978576, -7.673128376141075 33.592782828286744, -7.673124782879938 33.592782828286744, -7.673124782879938 33.59278582144066, -7.673121189618803 33.59278582144066, -7.673121189618803 33.59278881459448, -7.673142749185622 33.59278881459448, -7.673142749185622 33.5927918077482, -7.673149935707896 33.5927918077482, -7.673149935707896 33.592794800901814, -7.673157122230169 33.592794800901814, -7.673157122230169 33.59280677351522, -7.673153528969032 33.59280677351522, -7.673153528969032 33.59281275982131, -7.673149935707896 33.59281275982131, -7.673149935707896 33.59281575297419, -7.673146342446759 33.59281575297419, -7.673146342446759 33.59282173927965, -7.673139155924486 33.59282173927965, -7.673139155924486 33.59282473243223, -7.673128376141075 33.59282473243223, -7.673128376141075 33.59282772558469, -7.673117596357667 33.59282772558469, -7.673117596357667 33.592830718737055, -7.67311400309653 33.592830718737055, -7.67311400309653 33.59283371188932, -7.6731104098353935 33.59283371188932, -7.6731104098353935 33.592839698193536, -7.673106816574257 33.592839698193536, -7.673106816574257 33.59285167080072, -7.6731104098353935 33.59285167080072, -7.6731104098353935 33.59285466395225, -7.673121189618803 33.59285466395225, -7.673121189618803 33.59285765710368, -7.673124782879938 33.59285765710368, -7.673124782879938 33.59286065025501, -7.673121189618803 33.59286065025501, -7.673121189618803 33.59286364340623, -7.673117596357667 33.59286364340623, -7.673117596357667 33.59286663655735, -7.6731104098353935 33.59286663655735, -7.6731104098353935 33.59286962970837, -7.673106816574257 33.59286962970837, -7.673106816574257 33.59287262285929, -7.67311400309653 33.59287262285929, -7.67311400309653 33.59287561601009, -7.673135562663349 33.59287561601009, -7.673135562663349 33.5928786091608, -7.673139155924486 33.5928786091608, -7.673139155924486 33.592881602311394, -7.673142749185622 33.592881602311394, -7.673142749185622 33.592884595461896, -7.673139155924486 33.592884595461896, -7.673139155924486 33.592887588612285, -7.673135562663349 33.592887588612285, -7.673135562663349 33.59289357491276, -7.673131969402212 33.59289357491276, -7.673131969402212 33.592905547512466, -7.673139155924486 33.592905547512466, -7.673139155924486 33.59291153381169, -7.673142749185622 33.59291153381169, -7.673142749185622 33.59292051325975, -7.673160715491304 33.59292051325975, -7.673160715491304 33.59291752011051, -7.673164308752441 33.59291752011051, -7.673164308752441 33.59291452696115, -7.6731714952747145 33.59291452696115, -7.6731714952747145 33.59292051325975, -7.673175088535851 33.59292051325975, -7.673175088535851 33.5929235064089, -7.673189461580396 33.5929235064089), (-7.673211021147215 33.592776841978576, -7.673207427886078 33.592776841978576, -7.673207427886078 33.59277384882434, -7.673211021147215 33.59277384882434, -7.673211021147215 33.592776841978576))",6,Villa
"POLYGON ((-7.673286479631082 33.592705006248266, -7.673286479631082 33.5926990199347, -7.673290072892218 33.5926990199347, -7.673290072892218 33.59269004046358, -7.673293666153355 33.59269004046358, -7.673293666153355 33.59268405414898, -7.6732972594144915 33.59268405414898, -7.6732972594144915 33.5926750746763, -7.673300852675628 33.5926750746763, -7.673300852675628 33.59265711572814, -7.673304445936763 33.59265711572814, -7.673304445936763 33.59265112941126, -7.673300852675628 33.59265112941126, -7.673300852675628 33.59264813625266, -7.6732972594144915 33.59264813625266, -7.6732972594144915 33.59264214993515, -7.673293666153355 33.59264214993515, -7.673293666153355 33.592630177298894, -7.673286479631082 33.592630177298894, -7.673286479631082 33.59262718413957, -7.673279293108807 33.59262718413957, -7.673279293108807 33.592624190980146, -7.673275699847671 33.592624190980146, -7.673275699847671 33.592621197820606, -7.673272106586534 33.592621197820606, -7.673272106586534 33.592615211501226, -7.6732685133253975 33.592615211501226, -7.6732685133253975 33.592612218341394, -7.673261326803126 33.592612218341394, -7.673261326803126 33.592609225181434, -7.673257733541989 33.592609225181434, -7.673257733541989 33.59260323886123, -7.673254140280853 33.59260323886123, -7.673254140280853 33.59260024570097, -7.673250547019716 33.59260024570097, -7.673250547019716 33.59260323886123, -7.67324695375858 33.59260323886123, -7.67324695375858 33.59260623202138, -7.673243360497444 33.59260623202138, -7.673243360497444 33.592609225181434, -7.673239767236307 33.592609225181434, -7.673239767236307 33.592612218341394, -7.67323617397517 33.592612218341394, -7.67323617397517 33.592615211501226, -7.673232580714034 33.592615211501226, -7.673232580714034 33.59261820466097, -7.673228987452899 33.59261820466097, -7.673228987452899 33.59263616361723, -7.673225394191761 33.59263616361723, -7.673225394191761 33.59265112941126, -7.673221800930625 33.59265112941126, -7.673221800930625 33.59265711572814, -7.673225394191761 33.59265711572814, -7.673225394191761 33.59266310204461, -7.673228987452899 33.59266310204461, -7.673228987452899 33.592669088360665, -7.673232580714034 33.592669088360665, -7.673232580714034 33.59267208151854, -7.67323617397517 33.59267208151854, -7.67323617397517 33.5926750746763, -7.673239767236307 33.5926750746763, -7.673239767236307 33.592678067833965, -7.673243360497444 33.592678067833965, -7.673243360497444 33.592681060991524, -7.67324695375858 33.592681060991524, -7.67324695375858 33.592687047306335, -7.673250547019716 33.592687047306335, -7.673250547019716 33.592693033620726, -7.673254140280853 33.592693033620726, -7.673254140280853 33.59269602677776, -7.673261326803126 33.59269602677776, -7.673261326803126 33.5926990199347, -7.673264920064263 33.5926990199347, -7.673264920064263 33.59270201309153, -7.673275699847671 33.59270201309153, -7.673275699847671 33.592705006248266, -7.673286479631082 33.592705006248266))",6,Villa
"POLYGON ((-7.673462549426769 33.5926750746763, -7.673462549426769 33.59267208151854, -7.673469735949041 33.59267208151854, -7.673469735949041 33.592669088360665, -7.673476922471314 33.592669088360665, -7.673476922471314 33.59267208151854, -7.673484108993586 33.59267208151854, -7.673484108993586 33.592669088360665, -7.673487702254723 33.592669088360665, -7.673487702254723 33.59266609520269, -7.673484108993586 33.59266609520269, -7.673484108993586 33.59266310204461, -7.673473329210178 33.59266310204461, -7.673473329210178 33.59266609520269, -7.673469735949041 33.59266609520269, -7.673469735949041 33.59266310204461, -7.6734661426879045 33.59266310204461, -7.6734661426879045 33.59265112941126, -7.673473329210178 33.59265112941126, -7.673473329210178 33.59264813625266, -7.673480515732451 33.59264813625266, -7.673480515732451 33.59264514309396, -7.673498482038133 33.59264514309396, -7.673498482038133 33.59264214993515, -7.67350207529927 33.59264214993515, -7.67350207529927 33.59262718413957, -7.673494888776997 33.59262718413957, -7.673494888776997 33.592630177298894, -7.673480515732451 33.592630177298894, -7.673480515732451 33.59262718413957, -7.673476922471314 33.59262718413957, -7.673476922471314 33.592624190980146, -7.673469735949041 33.592624190980146, -7.673469735949041 33.592621197820606, -7.6734661426879045 33.592621197820606, -7.6734661426879045 33.59261820466097, -7.673462549426769 33.59261820466097, -7.673462549426769 33.592615211501226, -7.673458956165632 33.592615211501226, -7.673458956165632 33.592612218341394, -7.673451769643359 33.592612218341394, -7.673451769643359 33.592615211501226, -7.673437396598814 33.592615211501226, -7.673437396598814 33.59261820466097, -7.673405057248585 33.59261820466097, -7.673405057248585 33.592615211501226, -7.673412243770857 33.592615211501226, -7.673412243770857 33.592612218341394, -7.673415837031993 33.592612218341394, -7.673415837031993 33.59260623202138, -7.67339068420404 33.59260623202138, -7.67339068420404 33.59260323886123, -7.673387090942903 33.59260323886123, -7.673387090942903 33.59260024570097, -7.673383497681766 33.59260024570097, -7.673383497681766 33.59259725254061, -7.67337990442063 33.59259725254061, -7.67337990442063 33.59259425938014, -7.673372717898357 33.59259425938014, -7.673372717898357 33.59259126621957, -7.673369124637221 33.59259126621957, -7.673369124637221 33.59259425938014, -7.673365531376084 33.59259425938014, -7.673365531376084 33.592609225181434, -7.673361938114947 33.592609225181434, -7.673361938114947 33.592621197820606, -7.673365531376084 33.592621197820606, -7.673365531376084 33.59262718413957, -7.67337990442063 33.59262718413957, -7.67337990442063 33.592624190980146, -7.673387090942903 33.592624190980146, -7.673387090942903 33.59263317045812, -7.67339068420404 33.59263317045812, -7.67339068420404 33.592639156776244, -7.673394277465174 33.592639156776244, -7.673394277465174 33.59265412256975, -7.673397870726311 33.59265412256975, -7.673397870726311 33.59266310204461, -7.673401463987449 33.59266310204461, -7.673401463987449 33.592660108886435, -7.67341943029313 33.592660108886435, -7.67341943029313 33.59265711572814, -7.673423023554267 33.59265711572814, -7.673423023554267 33.59265412256975, -7.673426616815403 33.59265412256975, -7.673426616815403 33.59265112941126, -7.67343021007654 33.59265112941126, -7.67343021007654 33.59266609520269, -7.673433803337677 33.59266609520269, -7.673433803337677 33.592669088360665, -7.673437396598814 33.592669088360665, -7.673437396598814 33.59267208151854, -7.673444583121087 33.59267208151854, -7.673444583121087 33.5926750746763, -7.673462549426769 33.5926750746763), (-7.673444583121087 33.592630177298894, -7.673440989859951 33.592630177298894, -7.673440989859951 33.59262718413957, -7.673444583121087 33.59262718413957, -7.673444583121087 33.592630177298894))",6,Villa
"POLYGON ((-7.673965605985876 33.59258827305889, -7.673965605985876 33.59258527989812, -7.673969199247011 33.59258527989812, -7.673969199247011 33.592573307253964, -7.673965605985876 33.592573307253964, -7.673965605985876 33.592567320931266, -7.673962012724739 33.592567320931266, -7.673962012724739 33.59257031409266, -7.673958419463602 33.59257031409266, -7.673958419463602 33.59257929357624, -7.673954826202466 33.59257929357624, -7.673954826202466 33.59258527989812, -7.673958419463602 33.59258527989812, -7.673958419463602 33.59258827305889, -7.673965605985876 33.59258827305889))",2,zone-verte
